Date,SPY_log_ret,SPY_log_ret_t+1,SPY_vol_10,SPY_vol_10_t+1,SPY_vol_change_t+1,SPY_shock_10,SPY_shock_10_t+1,BTC-USD_log_ret,BTC-USD_log_ret_t+1,BTC-USD_vol_10,BTC-USD_vol_10_t+1,BTC-USD_vol_change_t+1,BTC-USD_shock_10,BTC-USD_shock_10_t+1,TSLA_log_ret,TSLA_log_ret_t+1,TSLA_vol_10,TSLA_vol_10_t+1,TSLA_vol_change_t+1,TSLA_shock_10,TSLA_shock_10_t+1
2025-09-08,0.0024536244094511164,0.0023091574533954592,0.005329605010618354,0.00505187128122143,-0.00027773372939692356,0.4603764077380363,0.4570895268014739,0.012755470324236696,-0.004837916692699648,0.025970555968312464,0.017368249200493586,-0.008602306767818878,0.4911512229387799,-0.2785494747831094,-0.0127361095766315,0.0016441653277190816,0.020970620895675342,0.020073917968042754,-0.000896702927632588,-0.6073310675917087,0.0819055517879747
2025-09-09,0.0023091574533954592,0.002886589419501328,0.00505187128122143,0.004983773629255289,-6.809765196614127e-05,0.4570895268014739,0.5791975386997388,-0.004837916692699648,0.02150827089182057,0.017368249200493586,0.01803844148811874,0.0006701922876251529,-0.2785494747831094,1.1923574941874708,0.0016441653277190816,0.0023605495234688204,0.020073917968042754,0.019462648344914468,-0.0006112696231282862,0.0819055517879747,0.12128614162037331
2025-09-10,0.002886589419501328,0.008276018976888762,0.004983773629255289,0.005479380732803931,0.0004956071035486422,0.5791975386997388,1.5103931229567478,0.02150827089182057,0.013529013824572132,0.01803844148811874,0.01818983005149444,0.00015138856337570256,1.1923574941874708,0.7437680168683387,0.0023605495234688204,0.05868272574299215,0.019462648344914468,0.026965269031710364,0.007502620686795896,0.12128614162037331,2.1762336461016942
2025-09-11,0.008276018976888762,-0.0003347625365709058,0.005479380732803931,0.005470990406430289,-8.390326373642135e-06,1.5103931229567478,-0.06118865355301027,0.013529013824572132,0.005129680319349263,0.01818983005149444,0.017983006407354105,-0.00020682364414033663,0.7437680168683387,0.2852515426592682,0.05868272574299215,0.07098109112687562,0.026965269031710364,0.033234751642898706,0.006269482611188343,2.1762336461016942,2.1357491065242304
2025-09-12,-0.0003347625365709058,0.00530983028777682,0.005470990406430289,0.004940734304101965,-0.0005302561023283235,-0.06118865355301027,1.0747046817248236,0.005129680319349263,-0.005672338115693464,0.017983006407354105,0.011755711475072915,-0.006227294932281189,0.2852515426592682,-0.4825176364460137,0.07098109112687562,0.034992045964953526,0.033234751642898706,0.02885228598055386,-0.004382465662344848,2.1357491065242304,1.212799775675931
2025-09-15,0.00530983028777682,-0.0013777414352981307,0.004940734304101965,0.003846545964487666,-0.0010941883396142992,1.0747046817248236,-0.3581762568334827,-0.005672338115693464,0.012039614740681204,0.011755711475072915,0.00996316776107639,-0.0017925437139965257,-0.4825176364460137,1.2084123272235738,0.034992045964953526,0.027849686096646824,0.02885228598055386,0.02626212510955019,-0.0025901608710036696,1.212799775675931,1.0604505911259756
2025-09-16,-0.0013777414352981307,-0.0012432077551662243,0.003846545964487666,0.0039641495772508445,0.00011760361276317828,-0.3581762568334827,-0.31361272599314843,0.012039614740681204,-0.003211840787451935,0.00996316776107639,0.01029392058985787,0.0003307528287814811,1.2084123272235738,-0.3120133635591103,0.027849686096646824,0.010006196509857018,0.02626212510955019,0.026483410449986387,0.0002212853404361982,1.0604505911259756,0.37782884982859755
2025-09-17,-0.0012432077551662243,0.0046614702106894034,0.0039641495772508445,0.0034945522366292376,-0.00046959734062160686,-0.31361272599314843,1.3339248908139794,-0.003211840787451935,0.005725006775122414,0.01029392058985787,0.009199284527181406,-0.0010946360626764642,-0.3120133635591103,0.6223317431052993,0.010006196509857018,-0.021384159862326838,0.026483410449986387,0.030100806202752996,0.0036173957527666084,0.37782884982859755,-0.7104181767852803
2025-09-18,0.0046614702106894034,0.004940742584484226,0.0034945522366292376,0.0031327778210496985,-0.00036177441557953913,1.3339248908139794,1.5771123477976916,0.005725006775122414,-0.012441583362179643,0.009199284527181406,0.010722977707175998,0.0015236931799945917,0.6223317431052993,-1.1602731724279838,-0.021384159862326838,0.021877209710827277,0.030100806202752996,0.02965414156041811,-0.00044666464233488606,-0.7104181767852803,0.737745507360383
2025-09-19,0.004940742584484226,0.0047198519222895665,0.0031327778210496985,0.00318738063254188,5.460281149218156e-05,1.5771123477976916,1.4807933116308005,-0.012441583362179643,-0.02574459685359166,0.010722977707175998,0.013862529803725463,0.003139552096549465,-1.1602731724279838,-1.857135545827499,0.021877209710827277,0.01892459915165681,0.02965414156041811,0.02744659099165429,-0.00220755056876382,0.737745507360383,0.6895063637378948
