Date,SPY_log_ret,SPY_log_ret_t+1,SPY_vol_10,SPY_vol_10_t+1,SPY_shock_10,SPY_shock_10_t+1,CL=F_log_ret,CL=F_log_ret_t+1,CL=F_vol_10,CL=F_vol_10_t+1,CL=F_shock_10,CL=F_shock_10_t+1,^VIX_log_ret,^VIX_log_ret_t+1,^VIX_vol_10,^VIX_vol_10_t+1,^VIX_shock_10,^VIX_shock_10_t+1,MRNA_log_ret,MRNA_log_ret_t+1,MRNA_vol_10,MRNA_vol_10_t+1,MRNA_shock_10,MRNA_shock_10_t+1,BNTX_log_ret,BNTX_log_ret_t+1,BNTX_vol_10,BNTX_vol_10_t+1,BNTX_shock_10,BNTX_shock_10_t+1
2019-11-07,0.0035100516043284,0.002463130169476097,0.0035541645558173876,0.003513876714275384,0.987588376734897,0.7009722792690615,0.014097203533174212,0.0015735670712062738,0.016934223395005634,0.016803828831301142,0.8324682628984251,0.0936433646762177,0.008678528565025828,-0.05323836678426071,0.05337406605615138,0.049808570101623845,0.16259822805884253,-1.0688595692596492,0.08152004082170121,-0.0005716049853977292,0.04620386124197975,0.045699693398263845,1.76435558913059,-0.012507851648287969,0.05811703232915764,0.024136273508247374,0.06465804545157185,0.06037598993861232,0.8988368256922744,0.39976609133511665
2019-11-08,0.002463130169476097,-0.0019112045119330239,0.003513876714275384,0.0035548870268023486,0.7009722792690615,-0.5376273556721629,0.0015735670712062738,-0.006660867054428262,0.016803828831301142,0.016099830182750244,0.0936433646762177,-0.41372281439122754,-0.05323836678426071,0.050091238833960224,0.049808570101623845,0.05128964922488217,-1.0688595692596492,0.9766344592128627,-0.0005716049853977292,-0.0051590916471349856,0.045699693398263845,0.04576829856605084,-0.012507851648287969,-0.11272194529341323,0.024136273508247374,0.04507367322403418,0.06037598993861232,0.05556543573062272,0.39976609133511665,0.8111818548953372
2019-11-11,-0.0019112045119330239,0.002105729814602429,0.0035548870268023486,0.003489191930862102,-0.5376273556721629,0.6035007120064473,-0.006660867054428262,-0.0010558046620677683,0.016099830182750244,0.0159682156455307,-0.41372281439122754,-0.06611913851271632,0.050091238833960224,-0.0007882755830037765,0.05128964922488217,0.0511793788350758,0.9766344592128627,-0.015402210830732703,-0.0051590916471349856,0.03334585094278041,0.04576829856605084,0.046759628159110306,-0.11272194529341323,0.7131333643054976,0.04507367322403418,-0.1124780440335165,0.05556543573062272,0.06876884100553499,0.8111818548953372,-1.6355960401377638
2019-11-12,0.002105729814602429,0.0003234733705871985,0.003489191930862102,0.0034945779202478996,0.6035007120064473,0.09256436055208975,-0.0010558046620677683,0.005617987036759496,0.0159682156455307,0.01551516521981209,-0.06611913851271632,0.36209650088583056,-0.0007882755830037765,0.024923384384966617,0.0511793788350758,0.04646140296485472,-0.015402210830732703,0.5364320230239209,0.03334585094278041,0.01434904478878468,0.046759628159110306,0.04683318001337729,0.7131333643054976,0.30638630100894415,-0.1124780440335165,0.050300804623323106,0.06876884100553499,0.06998483329470069,-1.6355960401377638,0.7187386502945621
2019-11-13,0.0003234733705871985,0.0014547161359036956,0.0034945779202478996,0.00316018837537657,0.09256436055208975,0.46032576641269074,0.005617987036759496,-0.006146274085719035,0.01551516521981209,0.014381837207600981,0.36209650088583056,-0.42736362517513776,0.024923384384966617,0.0038387909228639093,0.04646140296485472,0.04061809048173144,0.5364320230239209,0.09450938922376126,0.01434904478878468,0.0049193951197686195,0.04683318001337729,0.045711554865730426,0.30638630100894415,0.10761819706676942,0.050300804623323106,0.023969238366601114,0.06998483329470069,0.0700481777395266,0.7187386502945621,0.34218218289318636
2019-11-14,0.0014547161359036956,0.007210470822492314,0.00316018837537657,0.002679122611112207,0.46032576641269074,2.6913552939254877,-0.006146274085719035,0.016595729808259362,0.014381837207600981,0.01024080340421372,-0.42736362517513776,1.6205495949107684,0.0038387909228639093,-0.07972347261911736,0.04061809048173144,0.042131956160721906,0.09450938922376126,-1.892232876987579,0.0049193951197686195,0.05464104559708761,0.045711554865730426,0.03882389999438891,0.10761819706676942,1.4074074372998258,0.023969238366601114,0.012552437311388059,0.0700481777395266,0.06924711422025273,0.34218218289318636,0.18127018653026905
2019-11-15,0.007210470822492314,0.0007372110046197032,0.002679122611112207,0.0025811817890602014,2.6913552939254877,0.2856098736416852,0.016595729808259362,-0.011675692119459942,0.01024080340421372,0.011090356796275687,1.6205495949107684,-1.0527787639240622,-0.07972347261911736,0.03345884065557855,0.042131956160721906,0.04119359736948282,-1.892232876987579,0.8122340070344438,0.05464104559708761,0.00412158854477669,0.03882389999438891,0.03499229072896009,1.4074074372998258,0.11778561674345052,0.012552437311388059,0.02362720274365266,0.06924711422025273,0.0545405266746418,0.18127018653026905,0.43320452119209085
2019-11-18,0.0007372110046197032,-0.0002883857629705193,0.0025811817890602014,0.002501008886653741,0.2856098736416852,-0.11530777219922994,-0.011675692119459942,-0.032783983221595855,0.011090356796275687,0.014581408882101552,-1.0527787639240622,-2.248341260208242,0.03345884065557855,0.031598175691663004,0.04119359736948282,0.04201636083157051,0.8122340070344438,0.7520445623153678,0.00412158854477669,-0.004637995915279165,0.03499229072896009,0.03542679844147557,0.11778561674345052,-0.13091772667352514,0.02362720274365266,0.03147892096167576,0.0545405266746418,0.05406826002770349,0.43320452119209085,0.5822070276636717
2019-11-19,-0.0002883857629705193,-0.0037256109949525165,0.002501008886653741,0.003001488046716427,-0.11530777219922994,-1.241254650015437,-0.032783983221595855,0.03383516365075204,0.014581408882101552,0.018041395135706337,-2.248341260208242,1.8754183585163942,0.031598175691663004,-0.006240264057409244,0.04201636083157051,0.040210757035568076,0.7520445623153678,-0.1551889225037338,-0.004637995915279165,0.04148291667329348,0.03542679844147557,0.029328360829117512,-0.13091772667352514,1.4144301113517668,0.03147892096167576,0.000983313724596173,0.05406826002770349,0.04826620623993484,0.5822070276636717,0.020372716258411704
2019-11-20,-0.0037256109949525165,-0.0016101426340182042,0.003001488046716427,0.002998073190309892,-1.241254650015437,-0.5370591482630795,0.03383516365075204,0.02541412929285303,0.018041395135706337,0.019245329438284366,1.8754183585163942,1.3205349055910256,-0.006240264057409244,0.027018268975576847,0.040210757035568076,0.04099724826473848,-0.1551889225037338,0.6590264010186049,0.04148291667329348,0.0009906121282905508,0.029328360829117512,0.021229535866388278,1.4144301113517668,0.04666197765816163,0.000983313724596173,-0.033478009213776146,0.04826620623993484,0.048028793269445556,0.020372716258411704,-0.697040398786655
2019-11-21,-0.0016101426340182042,0.0022212507985057404,0.002998073190309892,0.0029829901344553713,-0.5370591482630795,0.7446390026064542,0.02541412929285303,-0.013923754939848373,0.019245329438284366,0.019937186116010797,1.3205349055910256,-0.6983811486148858,0.027018268975576847,-0.06205366618814352,0.04099724826473848,0.042413412760868255,0.6590264010186049,-1.4630670382034403,0.0009906121282905508,0.023967875393367755,0.021229535866388278,0.02072561183613952,0.04666197765816163,1.1564375316329458,-0.033478009213776146,0.08051164735069251,0.048028793269445556,0.05332979963331048,-0.697040398786655,1.5096934153940436
2019-11-22,0.0022212507985057404,0.007720331032896916,0.0029829901344553713,0.0035622014117460328,0.7446390026064542,2.167292115330658,-0.013923754939848373,0.004145762826804945,0.019937186116010797,0.01977272036794122,-0.6983811486148858,0.2096708368731465,-0.06205366618814352,-0.03883183186216162,0.042413412760868255,0.040540206843524544,-1.4630670382034403,-0.9578597369284068,0.023967875393367755,-0.03391824401581499,0.02072561183613952,0.02554627769722831,1.1564375316329458,-1.3277176588233444,0.08051164735069251,-0.027568284583925726,0.05332979963331048,0.05331001883416497,1.5096934153940436,-0.5171313983152815
2019-11-25,0.007720331032896916,0.0022631972842336937,0.0035622014117460328,0.0035649591640067894,2.167292115330658,0.6348452198509905,0.004145762826804945,0.006871724895980583,0.01977272036794122,0.01979539379930175,0.2096708368731465,0.34713756976246524,-0.03883183186216162,-0.028194941206063983,0.040540206843524544,0.04102119074653267,-0.9578597369284068,-0.687326249993052,-0.03391824401581499,0.01636535033348781,0.02554627769722831,0.024661044206730265,-1.3277176588233444,0.663611410623948,-0.027568284583925726,0.028973763011293577,0.05331001883416497,0.03391699505450424,-0.5171313983152815,0.854255011823219
